"SGL_UF","MUNICIPIO","ELEICAO","NOME","DT_NASC","SEXO","SGL_PARTIDO","VV1T","eleito"
"MG","IBIRACATU",2008,"CARLOS ALBERTO ANDRADE GODINHO","1960-12-30","MASCULINO","PDT",47.26,0
"MG","IBIRACATU",2008,"JOEL FERREIRA LIMA","1964-07-13","MASCULINO","PT",52.74,1
"MG","IBIRACI",2004,"ISMAEL SILVA CANDIDO","1971-02-21","Masculino","PT",56.1356387443344,1
"MG","IBIRACI",2004,"MARIA APARECIDA HERMOGENES DE FREITAS","1944-04-15","Feminino","PSDB",43.8643612556656,0
"MG","IBIRACI",2008,"ANTONIO LINDENBERG GARCIA","1960-12-09","MASCULINO","PMDB",48.1,0
"MG","IBIRACI",2008,"ISMAEL SILVA CANDIDO","1971-02-21","MASCULINO","PT",51.9,1
"MG","IBIRITE",2004,"ANDERSON ZACHARIAS MOURAO","1962-07-27","Masculino","PT",16.4445868033312,0
"MG","IBIRITE",2004,"ANTONIO PINHEIRO JUNIOR","1960-04-23","Masculino","PL",69.9487508007687,1
"MG","IBIRITE",2008,"LAERCIO MARINHO DIAS","1962-08-26","MASCULINO","DEM",54.71,1
"MG","IBIRITE",2008,"PAULO TELLES DA SILVA","1942-12-23","MASCULINO","PPS",44.46,0
"MG","IBITIURA DE MINAS",2004,"ADENIR DE OLIVEIRA","1953-12-18","Masculino","PPS",38.6218630370055,0
"MG","IBITIURA DE MINAS",2004,"ONOFRE GERALDO DOS REIS","1938-11-15","Masculino","PL",61.3781369629945,1
"MG","IBITIURA DE MINAS",2008,"JOSE TARCISO RAYMUNDO","1957-05-08","MASCULINO","PSDB",47.52,0
"MG","IBITIURA DE MINAS",2008,"ONOFRE GERALDO DOS REIS","1938-11-15","MASCULINO","DEM",52.48,1
"MG","IBITURUNA",2004,"FRANCISCO ANTONIO PEREIRA","1958-02-23","Masculino","PP",48.1171548117155,1
"MG","IBITURUNA",2004,"JULIO ISAIAS RESENDE COSTA","1946-07-06","Masculino","PSDB",46.234309623431,0
"MG","IBITURUNA",2008,"FRANCISCO ANTONIO PEREIRA","1958-02-23","MASCULINO","PP",60.56,1
"MG","IBITURUNA",2008,"HERBERTH TEIXEIRA DE RESENDE","1954-11-07","MASCULINO","PMDB",39.44,0
"MG","ICARAI DE MINAS",2004,"ARNALDO RIBEIRO DA FONSECA","1939-11-19","Masculino","PDT",53.1232926607175,1
"MG","ICARAI DE MINAS",2004,"JORGE CAVALCANTI DE ALBUQUERQUE","1956-08-27","Masculino","PFL",46.8767073392825,0
"MG","ICARAI DE MINAS",2008,"JORGE CAVALCANTI DE ALBUQUERQUE","1956-08-27","MASCULINO","DEM",50.06,1
"MG","ICARAI DE MINAS",2008,"RAIMUNDO PEREIRA DA FONSECA","1956-11-09","MASCULINO","PP",41.09,0
"MG","IGARAPE",2004,"ANTONIO CHAVES DE OLIVEIRA","1948-05-05","Masculino","PFL",68.6193516084616,1
"MG","IGARAPE",2004,"JOSE CARLOS GOMES DUTRA","1964-04-11","Masculino","PPS",31.3806483915384,0
"MG","IGARAPE",2008,"ANTONIO CHAVES DE OLIVEIRA","1948-05-15","MASCULINO","PSDB",45.94,0
"MG","IGARAPE",2008,"JOSE CARLOS GOMES DUTRA","1964-04-11","MASCULINO","PPS",54.06,1
"MG","IGARATINGA",2004,"AROLDO HENRIQUES GUIMARAES","1958-05-14","Masculino","PTB",45.5818743563337,0
"MG","IGARATINGA",2004,"PAULO DA FONSECA","1944-09-08","Masculino","PMDB",50.3604531410917,1
"MG","IGARATINGA",2008,"FABIO ALVES COSTA FONSECA","1981-08-03","MASCULINO","PDT",47.95,1
"MG","IGARATINGA",2008,"HELENO JOSE DE ALMEIDA","1949-04-19","MASCULINO","PP",35.63,0
"MG","IGUATAMA",2004,"JOAO BATISTA DA COSTA","1945-11-30","Masculino","PTB",39.737108190091,0
"MG","IGUATAMA",2004,"MANOEL BIBIANO DE CARVALHO NETO","1953-09-10","Masculino","PTC",60.262891809909,1
"MG","IGUATAMA",2008,"MANOEL BIBIANO DE CARVALHO NETO","1953-09-10","MASCULINO","PTC",57.11,1
"MG","IGUATAMA",2008,"RICARDO NEVES ROCHA","1951-11-28","MASCULINO","PPS",41.79,0
"MG","IJACI",2004,"MARIA HORACI DE OLIVEIRA","1945-04-05","Feminino","PL",39.6977329974811,1
"MG","IJACI",2004,"NEIMAR PINHEIRO","1969-09-26","Masculino","PSDB",31.1586901763224,0
"MG","IJACI",2008,"JOSE MARIA NUNES","1954-03-17","MASCULINO","PSDB",40.26,1
"MG","IJACI",2008,"MARIA HORACI DE OLIVEIRA","1945-04-05","FEMININO","PR",37.53,0
"MG","ILICINEA",2004,"ADEMIR VILELA DE FARIA","1953-12-15","Masculino","PMDB",46.2408928848241,0
"MG","ILICINEA",2004,"SILVIO RIBEIRO DE LIMA","1960-12-14","Masculino","PT",53.7591071151759,1
"MG","ILICINEA",2008,"ALUISIO BORGES DE SOUSA","1952-02-27","MASCULINO","PMDB",57.89,1
"MG","ILICINEA",2008,"SILVIO RIBEIRO DE LIMA","1960-12-14","MASCULINO","PT",42.11,0
"MG","IMBE DE MINAS",2004,"ANTONIO GOMES PEIXOTO","1958-06-13","Masculino","PMDB",45.6363208656787,1
"MG","IMBE DE MINAS",2004,"REINALDO CEZAR DO CARMO","1962-06-25","Masculino","PFL",45.1893672077158,0
"MG","IMBE DE MINAS",2008,"JOAO BATISTA DA CRUZ","1960-04-08","MASCULINO","PT",49.74,0
"MG","IMBE DE MINAS",2008,"MARCOS ANTONIO DO CARMO","1973-07-11","MASCULINO","DEM",50.26,1
"MG","INCONFIDENTES",2004,"CELSO BONAMICHI","1955-07-08","Masculino","PL",50.5781057810578,1
"MG","INCONFIDENTES",2004,"ROSANGELA MARIA DANTAS","1966-01-12","Feminino","PSDB",49.4218942189422,0
"MG","INCONFIDENTES",2008,"DECIO BONAMICHI","1953-05-10","MASCULINO","PMDB",44.94,0
"MG","INCONFIDENTES",2008,"ROSANGELA MARIA DA SILVA","1966-01-12","FEMININO","PP",55.06,1
"MG","INDAIABIRA",2004,"JOSE SIVIRINO DA SILVA","1957-08-06","Masculino","PDT",45.8451980326171,1
"MG","INDAIABIRA",2004,"MARCUS TACITO PENALVA COSTA","1963-09-18","Masculino","PFL",33.9373543877815,0
"MG","INDAIABIRA",2008,"EDIMA GOMES DA SILVA","1975-11-01","FEMININO","PSDB",28.53,0
"MG","INDAIABIRA",2008,"MARCUS TACITO PENALVA COSTA","1963-09-18","MASCULINO","DEM",71.47,1
"MG","INDIANOPOLIS",2004,"RENES JOSE BORGES PEREIRA","1970-05-14","Masculino","PL",36.4620938628159,1
"MG","INDIANOPOLIS",2004,"WESLEY JOSE DA ROCHA NAVES","1960-10-11","Masculino","PP",33.677153171738,0
"MG","INDIANOPOLIS",2008,"LINDOMAR AMARO BORGES","1962-06-17","MASCULINO","PTB",36.33,0
"MG","INDIANOPOLIS",2008,"RENES JOSE BORGES PEREIRA","1970-05-14","MASCULINO","PR",48.42,1
"MG","INGAI",2004,"GIULLIANO RIBEIRO PINTO","1977-07-11","Masculino","PTB",48.3870967741936,0
"MG","INGAI",2004,"TERESINHA ANGELICA DE PAIVA PAULA","1961-10-06","Feminino","PMDB",51.6129032258064,1
"MG","INGAI",2008,"ANTONIO WAGNER DE ANDRADE REZENDE","1954-04-24","MASCULINO","PMDB",35.45,0
"MG","INGAI",2008,"GIULLIANO RIBEIRO PINTO","1977-07-11","MASCULINO","PTB",64.55,1
"MG","INHAPIM",2004,"GRIMALDO DE OLIIVEIRA BICALHO","1954-09-23","Masculino","PMDB",36.4318864318864,0
"MG","INHAPIM",2004,"HAMILTON CHAGAS FILHO","1961-01-16","Masculino","PFL",37.7149877149877,1
"MG","INHAPIM",2008,"GRIMALDO DE OLIVEIRA BICALHO","1954-09-23","MASCULINO","PMDB",50.12,1
"MG","INHAPIM",2008,"HAMILTON CHAGAS FILHO","1961-01-16","MASCULINO","DEM",49.88,0
"MG","INHAUMA",2004,"MURILO FRANCA DE LIMA","1953-03-08","Masculino","PMDB",55.8981612446959,1
"MG","INHAUMA",2004,"SIMBRAIR DE DEUS DUARTE","1963-07-22","Masculino","PFL",44.1018387553041,0
"MG","INHAUMA",2008,"MAX OLIVEIRA DOS SANTOS","1962-08-07","MASCULINO","DEM",40.65,0
"MG","INHAUMA",2008,"MURILO FRANCA DE LIMA","1953-03-08","MASCULINO","PMDB",59.35,1
"MG","INIMUTABA",2004,"DASIO BUENO DE SALES","1954-09-18","Masculino","PTB",42.9906542056075,0
"MG","INIMUTABA",2004,"GILSON CARVALHO DE SALES","1943-12-16","Masculino","PFL",57.0093457943925,1
"MG","INIMUTABA",2008,"ANTONIO AUGUSTO ROCHA FIUZA","1937-05-07","MASCULINO","DEM",39.52,0
"MG","INIMUTABA",2008,"DASIO BUENO DE SALES","1954-09-09","MASCULINO","PV",60.48,1
"MG","IPABA",2004,"JOSE VIEIRA DA SILVA","1946-04-04","Masculino","PSC",30.4775280898876,0
"MG","IPABA",2004,"JOSE VIEIRA DE ALMEIDA","1955-10-13","Masculino","PFL",61.622191011236,1
"MG","IPABA",2008,"EDIMARQUES GONCALVES TEIXEIRA","1978-11-12","MASCULINO","PSDB",41.13,0
"MG","IPABA",2008,"GERALDO DOS REIS NEVES","1955-06-12","MASCULINO","PMDB",47.25,1
"MG","IPANEMA",2004,"JAIRO DE SOUZA COELHO","1950-07-25","Masculino","PL",49.4331266607617,1
"MG","IPANEMA",2004,"JOSE DIAS DE ASSIS","1933-07-02","Masculino","PP",46.4038972542073,0
"MG","IPANEMA",2008,"JULIO FONTOURA DE MORAES JUNIOR","1972-12-12","MASCULINO","PR",50.48,1
"MG","IPANEMA",2008,"RAFAEL VICTOR DA SILVA PEREIRA","1962-04-07","MASCULINO","PSDB",46.49,0
"MG","IPATINGA",2004,"JOAO MAGNO DE MOURA","1960-08-05","Masculino","PT",45.9614759427828,0
"MG","IPATINGA",2004,"SEBASTIAO DE BARROS QUINTAO","1944-01-20","Masculino","PMDB",54.0385240572172,1
"MG","IPATINGA",2008,"ROSANGELA DE OLIVEIRA CAMPOS REIS","1963-04-18","FEMININO","PV",31.03,0
"MG","IPATINGA",2008,"SEBASTIAO DE BARROS QUINTAO","1944-01-20","MASCULINO","PMDB",68.53,1
"MG","IPIACU",2004,"ELIZEU FRANCELINO DE OLIVEIRA","1962-01-02","Masculino","PMDB",53.1613715004718,1
"MG","IPIACU",2004,"WAGNER ALVES PARANAIBA","1962-03-11","Masculino","PFL",46.8386284995281,0
"MG","IPIACU",2008,"URBINO CAPANEMA JUNIOR","1960-06-21","MASCULINO","PPS",36.7,0
"MG","IPIACU",2008,"WAGNER ALVES PARANAIBA","1962-03-11","MASCULINO","DEM",62.39,1
"MG","IPUIUNA",2004,"APARECIDO EXPEDITO PROCOPIO","1952-03-05","Masculino","PSDB",65.4380165289256,1
"MG","IPUIUNA",2004,"ELDER CASSIO DE SOUZA OLIVA","1966-01-03","Masculino","PL",34.5619834710744,0
"MG","IPUIUNA",2008,"ELDER CASSIO DE SOUZA OLIVA","1966-01-03","MASCULINO","PR",52.69,1
"MG","IPUIUNA",2008,"LUIZ RIBEIRO SOBRINHO","1959-09-18","MASCULINO","PPS",47.31,0
"MG","IRAI DE MINAS",2004,"ADOLFO IRINEU DE CARVALHO","1956-03-27","Masculino","PMDB",55.2875243664717,1
"MG","IRAI DE MINAS",2004,"PAULINO GONCALVES","1958-01-14","Masculino","PP",44.7124756335283,0
"MG","IRAI DE MINAS",2008,"ADOLFO IRINEU DE CARVALHO","1956-03-27","MASCULINO","PMDB",49.93,0
"MG","IRAI DE MINAS",2008,"PEDRO ANTONIO ALBERTON","1958-11-25","MASCULINO","PDT",50.07,1
"MG","ITABIRA",2004,"DAMON LAZARO DE SENA","1964-07-27","Masculino","PAN",27.2485744915557,0
"MG","ITABIRA",2004,"JOAO IZAEL QUERINO COELHO","1953-05-30","Masculino","PL",43.9817907804173,1
"MG","ITABIRA",2008,"DAMON LAZARO DE SENA","1964-07-27","MASCULINO","PV",48.1,0
"MG","ITABIRA",2008,"JOAO IZAEL QUERINO COELHO","1953-06-30","MASCULINO","PR",51.9,1
"MG","ITABIRINHA",2004,"AURELIO CEZAR DONADIA FERREIRA","1962-08-31","Masculino","PSDB",55.5216376369187,1
"MG","ITABIRINHA",2004,"SINVAL JOAO TAVARES","1962-09-10","Masculino","PDT",44.4783623630813,0
"MG","ITABIRINHA",2008,"AURELIO CEZAR DONADIA FERREIRA","1962-08-31","MASCULINO","PSDB",64.72,1
"MG","ITABIRINHA",2008,"PAULO SERGIO PEREIRA","1970-02-14","MASCULINO","PV",29.5,0
"MG","ITABIRITO",2004,"ALENCAR MAGALHAES DA SILVEIRA JUNIOR","1962-01-12","Masculino","PDT",39.5222542913565,0
"MG","ITABIRITO",2004,"WALDIR SILVA SALVADOR DE OLIVEIRA","1964-06-15","Masculino","PSDB",58.9624791128665,1
"MG","ITABIRITO",2008,"LUIZ FLAVIO DE PAIVA NIQUINI","1960-01-28","MASCULINO","PT do B",2.88,0
"MG","ITABIRITO",2008,"MANOEL DA MOTA NETO","1950-05-29","MASCULINO","PMDB",97.12,1
"MG","ITACAMBIRA",2004,"MARCELO LEAO FERREIRA","1967-01-29","Masculino","PL",57.2278405710886,1
"MG","ITACAMBIRA",2004,"MARIANO AUGUSTO BARBOSA","1957-10-17","Masculino","PP",41.5229030339084,0
"MG","ITACARAMBI",2004,"JOSE FERREIRA DE PAULA","1926-12-20","Masculino","PFL",53.899721448468,1
"MG","ITACARAMBI",2004,"RUDIMAR BARBOSA","1953-12-07","Masculino","PMDB",44.9396471680594,0
"MG","ITACARAMBI",2008,"RAMON CAMPOS CARDOSO","1960-08-09","MASCULINO","PDT",43.96,0
"MG","ITACARAMBI",2008,"RUDIMAR BARBOSA","1953-12-07","MASCULINO","PMDB",55.25,1
"MG","ITAGUARA",2004,"MARIA MADALENA BORGES","1950-12-20","Feminino","PT",36.2841999713508,0
"MG","ITAGUARA",2004,"UBIRACI PRATA LIMA","1947-05-23","Masculino","PSDB",63.7158000286492,1
"MG","ITAGUARA",2008,"ALISSON DIEGO BATISTA MORAES","1985-03-02","MASCULINO","PT",59.84,1
"MG","ITAGUARA",2008,"GERALDO DONIZETE DE LIMA","1957-09-08","MASCULINO","PR",40.16,0
"MG","ITAIPE",2004,"ERNANDES RAMOS BATISTA","1965-03-25","Masculino","PP",58.1517509727626,1
"MG","ITAIPE",2004,"KATIA PEREIRA SANTOS MELO RAMALHO","1973-05-16","Feminino","PSDC",41.8482490272374,0
"MG","ITAIPE",2008,"ERNANDES RAMOS BATISTA","1966-03-25","MASCULINO","PP",40.65,0
"MG","ITAIPE",2008,"GILMAR TEIXEIRA NERY","1965-08-02","MASCULINO","PT",59.35,1
"MG","ITAJUBA",2004,"BENEDITO PEREIRA DOS SANTOS","1919-05-20","Masculino","PFL",45.2908082729591,1
"MG","ITAJUBA",2004,"EDSON JOSE RIERA","1947-09-29","Masculino","PSDB",28.6012061359129,0
"MG","ITAJUBA",2008,"JORGE RENO MOUALLEM","1959-05-16","MASCULINO","PTB",39.9,1
"MG","ITAJUBA",2008,"JOSE FRANCISCO MARQUES RIBEIRO","1952-08-21","MASCULINO","PV",31.61,0
"MG","ITAMARANDIBA",2004,"AFONSO ARINOS DE CAMPOS GANDRA","1949-12-07","Masculino","PFL",54.0372280216325,1
"MG","ITAMARANDIBA",2004,"FRANCISCO CARLOS FERNANDES CAMPOS","1958-07-07","Masculino","PT",42.3280090554647,0
"MG","ITAMARANDIBA",2008,"AFONSO ARINOS DE CAMPOS GANDRA","1949-12-07","MASCULINO","DEM",46.9,0
"MG","ITAMARANDIBA",2008,"GELTE ANTONIO COSTA","1960-11-03","MASCULINO","PSB",53.1,1
"MG","ITAMARATI DE MINAS",2004,"HERIVELTO FURTADO ZANELA","1953-02-02","Masculino","PFL",49.8607242339833,1
"MG","ITAMARATI DE MINAS",2004,"TARCILIA RODRIGUES FERNANDES","1963-04-11","Feminino","PL",30.6754874651811,0
"MG","ITAMARATI DE MINAS",2008,"HERIVELTO FURTADO ZANELA","1953-02-02","MASCULINO","DEM",58.9,1
"MG","ITAMARATI DE MINAS",2008,"JOSE AMERICO FERRAZ","1948-03-21","MASCULINO","PR",41.1,0
"MG","ITAMBACURI",2004,"HUMBERTO MAGALHAES MORTIMER","1954-05-09","Masculino","PMDB",32.2014435695538,0
"MG","ITAMBACURI",2004,"JOSE NATALINO PEREIRA TORRES","1954-12-22","Masculino","PFL",32.5295275590551,1
"MG","ITAMBACURI",2008,"HENRIQUE LUIZ DA MOTA SCOFIELD","1977-07-22","MASCULINO","PR",35.94,1
"MG","ITAMBACURI",2008,"VICENTE ALVES GUEDES","1980-03-06","MASCULINO","PHS",31.08,0
"MG","ITAMBE DO MATO DENTRO",2004,"JOSE ELISIO DE OLIVEIRA DUARTE","1965-10-27","Masculino","PMDB",49.0919742237844,0
"MG","ITAMBE DO MATO DENTRO",2004,"WAVEL DIAS LAGE","1943-10-25","Masculino","PFL",50.9080257762156,1
"MG","ITAMBE DO MATO DENTRO",2008,"GERALDO FERREIRA DA SILVA","1964-02-20","MASCULINO","PTB",37.31,0
"MG","ITAMBE DO MATO DENTRO",2008,"WAVEL DIAS LAGE","1943-10-25","MASCULINO","DEM",44.19,1
"MG","ITAMOGI",2008,"JANOARIO ARANTES","1957-06-28","MASCULINO","DEM",53.09,1
"MG","ITAMOGI",2008,"ROSANIA APARECIDA DIAS GARCIA","1961-04-21","FEMININO","PMDB",46.91,0
"MG","ITAMOJI",2004,"ORCIVAL PEREIRA DIAS","1935-05-30","Masculino","PMDB",43.2044198895028,0
"MG","ITAMOJI",2004,"OSMAIR MARTINS","1950-04-05","Masculino","PSDB",48.7983425414365,1
"MG","ITAMONTE",2004,"LUIS MARCELO SILVA PINTO","1953-04-03","Masculino","PP",49.0229814427922,0
"MG","ITAMONTE",2004,"MARCOS TRIDON DE CARVALHO","1969-07-17","Masculino","PSDB",50.9770185572078,1
"MG","ITAMONTE",2008,"MARCOS TRIDON DE CARVALHO","1969-07-17","MASCULINO","PSDB",67,1
"MG","ITAMONTE",2008,"NEY ROMANELLI","1939-06-18","MASCULINO","PR",33,0
"MG","ITANHANDU",2004,"LUIZ HENOCK MANCILHA DIAS","1963-08-02","Masculino","PDT",23.7055301162381,0
"MG","ITANHANDU",2004,"MAURICIO ORDINE","1946-08-11","Masculino","PTB",69.5197839614888,1
"MG","ITANHANDU",2008,"CYRO BAPTISTA SCARPA FILHO","1957-06-27","MASCULINO","PMDB",33.54,0
"MG","ITANHANDU",2008,"EVALDO RIBEIRO DE BARROS","1952-03-25","MASCULINO","PTB",47.45,1
"MG","ITANHOMI",2004,"FRANCISCO MANOEL DE SOUZA ANDRADE","1943-01-22","Masculino","PFL",35.8812288696163,0
"MG","ITANHOMI",2004,"JAEDER CARLOS PEREIRA","1934-05-07","Masculino","PT",64.1187711303836,1
"MG","ITANHOMI",2008,"ALVIM BAIA DE OLIVEIRA","1945-03-14","MASCULINO","PT",22.75,0
"MG","ITANHOMI",2008,"RAIMUNDO FRANCISCO PENAFORTE","1953-01-24","MASCULINO","PDT",77.25,1
"MG","ITAOBIM",2004,"JOSE ALVES DE OLIVEIRA","1959-05-03","Masculino","PT",57.5626161607222,1
"MG","ITAOBIM",2004,"JOSE FERNANDES RIBEIRO","1930-11-26","Masculino","PFL",39.2424108328171,0
"MG","ITAOBIM",2008,"CHARLES VIEIRA DA COSTA","1971-10-07","MASCULINO","PSDB",29.74,0
"MG","ITAOBIM",2008,"JOAO PEREIRA DOS SANTOS","1951-09-11","MASCULINO","PT",47.12,1
"MG","ITAPAGIPE",2004,"BENICE NERY MAIA","1960-12-14","Feminino","PSDB",61.8710691823899,1
"MG","ITAPAGIPE",2004,"JERONIMO DONIZETE DA SILVA","1960-09-01","Masculino","PMDB",28.5508385744235,0
"MG","ITAPAGIPE",2008,"BENICE NERY MAIA","1960-12-14","FEMININO","PSDB",76.73,1
"MG","ITAPAGIPE",2008,"MILTON PAULA DE QUEIROZ","1960-09-04","MASCULINO","PMDB",23.27,0
"MG","ITAPECERICA",2004,"ANTONIO DIANESE","1942-02-13","Masculino","PMDB",51.8717810746406,1
"MG","ITAPECERICA",2004,"TEODORO AFONSO DE RESENDE SAMAMBAIA","1933-02-19","Masculino","PFL",48.1282189253594,0
"MG","ITAPECERICA",2008,"JORGE RIOS GUSSEN","1954-04-27","MASCULINO","PMDB",45.23,0
"MG","ITAPECERICA",2008,"LINDOLFO PENA PEREIRA","1934-11-23","MASCULINO","PSDB",51.63,1
"MG","ITAPEVA",2004,"DENNI CARLOS QUEIROZ","1966-10-16","Masculino","PPS",52.1646695013529,1
"MG","ITAPEVA",2004,"URIAS PAULO FURQUIM","1961-05-13","Masculino","PSDB",47.8353304986471,0
"MG","ITAPEVA",2008,"DENNI CARLOS QUEIROZ","1966-10-16","MASCULINO","PPS",45.71,0
"MG","ITAPEVA",2008,"URIAS PAULO FURQUIM","1961-05-13","MASCULINO","PSDB",50.62,1
"MG","ITATIAIUCU",2004,"JUVENTINO RODRIGUES DA SILVA","1951-10-19","Masculino","PTB",42.0977777777778,0
"MG","ITATIAIUCU",2004,"WAGNER MENDONCA CHAVES","1974-11-21","Masculino","PT",57.9022222222222,1
"MG","ITATIAIUCU",2008,"WAGNER MENDONCA CHAVES","1974-11-21","MASCULINO","PPS",68.23,1
"MG","ITATIAIUCU",2008,"WENDER EDUARDO PARREIRAS SILVA","1973-11-14","MASCULINO","PSDB",31.77,0
"MG","ITAU DE MINAS",2004,"ANA MARIA ALVES TEIXEIRA","1964-06-30","Feminino","PT",11.3145599191817,0
"MG","ITAU DE MINAS",2004,"NORIVAL FRANCISCO DE LIMA","1955-11-06","Masculino","PFL",88.6854400808183,1
"MG","ITAU DE MINAS",2008,"FLAVIO CALIXTO SIMAO","1970-02-23","MASCULINO","PR",35.89,0
"MG","ITAU DE MINAS",2008,"JORGE LOPES DE MORAIS","1950-11-23","MASCULINO","PSDB",56.15,1
"MG","ITAUNA",2004,"ELVIO MARQUES DA SILVA","1957-02-27","Masculino","PL",43.2671313402754,0
"MG","ITAUNA",2004,"EUGENIO PINTO","1969-06-02","Masculino","PT",56.7328686597246,1
"MG","ITAUNA",2008,"EUGENIO PINTO","1969-06-02","MASCULINO","PT",38.26,1
"MG","ITAUNA",2008,"OSMANDO PEREIRA DA SILVA","1948-01-14","MASCULINO","PSDB",37.13,0
"MG","ITAVERAVA",2004,"ANTONIO NICOLAU DE CARVALHO","1955-09-10","Masculino","PTC",48.7232102143183,1
"MG","ITAVERAVA",2004,"ANTONIO VITORINO DO NASCIMENTO","1959-01-08","Masculino","PSDB",34.4277245782034,0
"MG","ITAVERAVA",2008,"ADILSON SANTOS VIEIRA","1966-09-25","MASCULINO","PTC",48.82,0
"MG","ITAVERAVA",2008,"LUIZ ESTEVAM BARBOSA","1949-12-26","MASCULINO","PSL",51.18,1
"MG","ITINGA",2004,"CHARLES AZEVEDO FERRAZ","1968-06-12","Masculino","PT",66.1803529248298,1
"MG","ITINGA",2004,"HEITEL ROBERTO RODRIGUES PEGO","1963-11-13","Masculino","PL",29.2482979019036,0
"MG","ITINGA",2008,"ADHEMAR MARCOS FILHO","1969-01-03","MASCULINO","PSDB",35.81,0
"MG","ITINGA",2008,"CHARLES AZEVEDO FERRAZ","1968-06-12","MASCULINO","PT",47.95,1
"MG","ITUETA",2004,"ALCINO JOSE NICOLI","1954-12-19","Masculino","PMDB",51.0648596321394,1
"MG","ITUETA",2004,"ORESTES BALDON","1958-08-28","Masculino","PFL",48.9351403678606,0
"MG","ITUETA",2008,"EVARISTO CARVALHO CASTRO FILHO","1949-11-24","MASCULINO","PMDB",41.14,0
"MG","ITUETA",2008,"ORESTES BALDON","1958-08-28","MASCULINO","DEM",58.86,1
"MG","ITUIUTABA",2004,"ANTONIO CARVALHO GOUVEIA","1949-07-27","Masculino","PMDB",31.8462555482104,0
"MG","ITUIUTABA",2004,"FUED JOSE DIB","1929-12-14","Masculino","PL",38.9460761167249,1
"MG","ITUIUTABA",2008,"FUED JOSE DIB","1929-12-14","MASCULINO","PR",46.94,0
"MG","ITUIUTABA",2008,"PUBLIO CHAVES","1943-02-09","MASCULINO","PMDB",50.91,1
"MG","ITUMIRIM",2004,"EDMILSON FRAIZ SILVA","1959-08-24","Masculino","PMDB",45.9929494712103,0
"MG","ITUMIRIM",2004,"GERALDO MAGNO DE RESENDE","1969-02-10","Masculino","PDT",54.0070505287897,1
"MG","ITUMIRIM",2008,"GILSON DE OLIVEIRA GARCIA","1954-10-28","MASCULINO","PTB",43.4,0
"MG","ITUMIRIM",2008,"ROMILDO ISMAEL ALVES","1968-07-19","MASCULINO","DEM",56.6,1
"MG","ITURAMA",2004,"JOSE LUCIO NETO","1964-01-31","Masculino","PP",23.4519104084321,0
"MG","ITURAMA",2004,"VALDECIR PICHIONI","1947-01-03","Masculino","PTB",24.6903820816864,1
"MG","ITURAMA",2008,"CLAUDIO TOMAZ DE FREITAS","1967-05-13","MASCULINO","PSC",57.76,1
"MG","ITURAMA",2008,"JOSE PICHIONI FILHO","1956-06-28","MASCULINO","PTB",37.5,0
"MG","ITUTINGA",2004,"FABIANO RIBEIRO DO VALE","1955-09-28","Masculino","PSDB",55.1175656984786,1
"MG","ITUTINGA",2004,"LEVEU MOREIRA DE CARVALHO","1940-02-03","Masculino","PP",36.8603042876902,0
"MG","ITUTINGA",2008,"FABIANO RIBEIRO DO VALE","1955-09-28","MASCULINO","PSDB",61.73,1
"MG","ITUTINGA",2008,"NILTON ANTONIO BATISTA DE SOUZA","1950-09-16","MASCULINO","PP",38.27,0
"MG","JABOTICATUBAS",2004,"FABIO MOREIRA SANTOS","1974-09-29","Masculino","PT do B",44.7602131438721,1
"MG","JABOTICATUBAS",2004,"GERALDO VITORINO DOS SANTOS","1937-10-15","Masculino","PTB",37.0226465364121,0
"MG","JABOTICATUBAS",2008,"FABIO MOREIRA SANTOS","1964-09-29","MASCULINO","PT do B",44.91,0
"MG","JABOTICATUBAS",2008,"LUIZ MAURO DE FARIA","1962-02-08","MASCULINO","PTB",50.86,1
"MG","JACINTO",2004,"ANTONIO ALVES DE ALMEIDA","1951-12-28","Masculino","PSDB",45.9908783286744,1
"MG","JACINTO",2004,"LUDGERIO DAMACENA","1945-06-14","Masculino","PMDB",29.0275121377078,0
"MG","JACINTO",2008,"ANTONIO ALVES DE ALMEIDA","1951-12-28","MASCULINO","PSDB",47.01,0
"MG","JACINTO",2008,"CARLOS DANTEZ FERRAZ DE MELO","1947-04-09","MASCULINO","PMDB",52.99,1
"MG","JACUI",2004,"GERALDO MAGELA DA SILVA","1961-07-01","Masculino","PMDB",80.0395691360739,1
"MG","JACUI",2004,"MARCOS MARTINS DE OLIVEIRA","1954-02-18","Masculino","PL",19.9604308639261,0
"MG","JACUTINGA",2004,"CARLOS ROBERTO GROSSI","1949-09-17","Masculino","PTB",41.0742260350615,0
"MG","JACUTINGA",2004,"DARCI DE MORAES CARDOSO","1940-03-10","Masculino","PMDB",58.9257739649385,1
"MG","JAGUARACU",2004,"CELIA DE OLIVEIRA COELHO","1960-07-28","Feminino","PL",63.5437881873727,1
"MG","JAGUARACU",2004,"JOSE REIS DE ASSIS","1934-10-28","Masculino","PPS",26.1710794297352,0
"MG","JAGUARACU",2008,"JOSE REIS DE ASSIS","1934-10-28","MASCULINO","PMDB",35.18,0
"MG","JAGUARACU",2008,"MARCIO LIMA DE PAULA","1977-04-05","MASCULINO","PR",54.26,1
"MG","JAIBA",2004,"SILDETE RODRIGUES ARAUJO","1964-07-31","Masculino","PSDC",42.6883637984842,0
